,review_id,review_title,review_comment,review_star_rating,review_link,review_author,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,helpful_vote_statement,reviewed_product_asin,review_video.stream_url,review_video.closed_captions_url,review_video.thumbnail_url
654,RV7OL5JY4M1WG,Rhysand + You = Hurry up and read this book!,"This book was everything I had hoped it would, and SO MUCH more! I loved it as much as I love Rhysland. There, I said it. There's romance, sensuality, character growth, action, betrayal, friendships, family ties, and so much more. The character developments, the story telling, the world building, and the way Maas wrote this story is AWESOME! This book is the packaged deal. Okay, I'll admit it, Rhysand is the packaged deal in this book.

I knew there was much more to Rhysand than we got to know in A Court of Thorns and Roses. Boy is there a lot more to him! I loved the way I got to know him in this book. Maas held things back from readers, allowing us to get to know Rhysand as Feyre got to know him. Part of that is what made it easier to fall in love with his character. The more I got to know him, the easier it was for me to really see him for who he was, and in turn made it easy to see the differences between him and Tamlin. Rhysland is that character you want on your side. He's loyal to those close to him, doesn't apologize for who he really is, doesn't hold back when it comes to loving a certain someone, and unlike some characters, he sees Feyre for all that she really is, and allows her to be who she is, and all that she's becoming.

Despite the fact he can make anyone do anything he wants, Rhysland gives Feyre choices, and allows her to make them. He wants her to be who she wants to be. Rhysand a character that readers will get to see all sides of, and fall in love with in the process. I love the way he treats Feyre, and his court. He's very powerful, someone to fear, yet for all the darkness that resides within him, I came to understand how the darkness he has calms and brings peace to Feyre. He is that person who isn't only compassionate and loyal when it comes to his court, he's someone who knows how to treat to a woman. He treats Feyre with so much love, respect and understanding. *sigh* Just wait until you see how he treats her... you won't be able to resist falling for him either. I've completely fallen in love with his character.

Feyre by all means is an equal to Rhys. Not only did I love their banter, electric chemistry, and those hot scenes between them ( I swear the pages ignited in this book more than a few times), I loved how she fell for Rhysand. The more I got to know him, the more I understood how she slowly started to fall for him. It was natural and made sense. Most importantly, I loved that she realized she is worth so much more than she's ever thought. I loved that she grew into a strong, fierce character/women who not only learned to love herself, but love someone who truly loved her, and didn't want to keep her in a cage. I loved that she learned to fight, and embrace her powers, both literally and figuratively. She grew so much, and I loved that she became a force to reckon with. What I admired the most about Feyre's character development in this book, is that she learned to love herself. She learned to embrace who she is, and all that she is. I respected her even more for that.

The romance and character chemistry in this book was on fire! The banter, and flirting between Rhysand and Feyre was, well that's just say these two know how to push each other's buttons, and get under each other's skin in all the right ways. Together, Feyre and Rhysland are something amazing. Aside from all the physical aspects, and passion these two share, I love that they chase away the darkness that threatens to consume the other. They both have experienced horrific things that they are still dealing with. They are each other's hope, and light. They're there for each other and help pull each other out of the darkness, or sometimes are there to hold the other as they endure the nightmares.

One of the things I liked about theme of love in this book, is the way Feyre came to realize what it truly meant to be loved and be in love, vs what she thought love was. I appreciated the fact that Maas doesn't just tell her readers this, she shows us through character actions. We see it through Feyre's realization of what Rhysand's been telling her, and how he treats her vs how Tamlin treats her. Tamlin's fall from grace is that he didn't respect Feyre enough to allow her to be herself. He didn't treat her like an equal, but instead wanted keep her locked up and in his possession. I may have got the 'why' in that, but I didn't agree with it at all. The contrast between how Rhysand and Tamlin both treated Feyre was painfully obvious through out the book.

Maas has a way with creating in-depth characters I really come to care about. She effortlessly brings them to life, as well as their stories, and vividly detailed worlds. I loved getting to go deeper into the Fey world, being introduced to more characters, and seeing the different parts of their world. I loved getting to know the Night Court. Maas has always created characters that really add depth to the story, and the Night Court was no different. I loved meeting and getting to know Rhys's inner circle. These characters weren't only friends, they are family, and it really showed in their story. Along with the Night Court, which has become my favorite court, I loved seeing more of the other characters, and learning about their histories, and ties together with their courts.

 I felt every range of emotion possible while reading this book. I laughed, I cried, I cheered, I swooned, got swept off my feet, was happy, angry (at a certain someone), and I completely fell in love with all that this book offered me. I officially have a book hang over. Sarah J. Maas what have you done to me?! The turn of events, the character developments, and the over all story are that good! I feel bad for the next book I read after this one, because I already had to re-read this book once, because it was so good. I don't even know what else I can say, other than, that is one heck of an awesome sequel! Now the torture will be waiting a whole another for the next book!

*There are sensual scenes, and well written sex scenes through out the book, as well as the use of the f-word a few times through out the book, making it a book that may not be suitable for younger YA readers.",5,https://www.amazon.com/gp/customer-reviews/RV7OL5JY4M1WG,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on May 26, 2016",True,55 people found this helpful,B01DYO4MVG,,,
655,RAJQ9AYSIL31L,INSANELY ADDICTIVE!,"This series is absolutely addictive, every curve, dip and weave will have you sucked under and gasping for air. I haven’t been drawn so deeply and passionately in a book in years. The twists and turn I couldn’t even have predicted. Fantastic!
Rhys and Fayre are everything. But this is more than just a romance, this is heart stopping action, and not everything is pretty. There is grit and determination and power. The storytelling is phenomenal.
I want to devour the entire series in one huge bite but force myself to savor it.",5,https://www.amazon.com/gp/customer-reviews/RAJQ9AYSIL31L,SEE,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 17, 2024",True,,B01DYO4MVG,,,
656,R1FTCHSSQ7EZ15,“To the stars who listen—and the dreams that are answered.”,"“Hello, Feyre darling,” he purred.

I forgot how utterly in love with A Court of Mist and Fury I am. A stunning story paired with the loveliest slow burn and a charming enemies to friends to lovers progression.

“You are my salvation, Feyre.”

Rhysand. He is, just, everything. Honestly a top tier book boyfriend. An alluring bad-boy paired with typical arrogance and a clever mind. His outward elegance and beauty are obvious but his internal beauty is what truly makes Rhys stand out. His selflessness towards his court and Feyre, the carefully crafted mask he shows everyone else, and the intensity that he cares and loves. Rhysand isn't perfect, not even close, but he really stole the show in this story.

“You think I don’t know how stories get written—how this story will be written?” Rhys put his hands on his chest, his face more open, more anguished than I’d seen it. “I am the dark lord, who stole away the bride of spring. I am a demon, and a nightmare, and I will meet a bad end. He is the golden prince—the hero who will get to keep you as his reward for not dying of stupidity and arrogance.”

Feyre spends most of her time in the Night Court, embarking on missions and adjusting to her new immortal life. I was so proud of Feyre and getting herself out the other end. This book is heavy on dealing with the aftermath of trauma from the events under the mountain and my heart really ached for her during the first half of this book. She grew an incredible amount and it was like coming back up for air watching Feyre, with the help of those who truly care for her, become stronger, more determined, and a dreamer.

“When you spend so long trapped in darkness, you find that the darkness begins to stare back.”

There were so many scenes between these two that will live forever permanently in my mind.
✰ Feyre throwing her shoe at Rhys the first time he brought her to the Night Court 👠
✰ Their snow fight in the human realm ❄️
✰ The Court of Nightmares throne scene 🔥
✰ Their sparring match where he cocooned her with his wings 🦇
✰ Their flirty note exchanges 🖊️
✰ THE PAINT SCENE 🎨

“I’m thinking it would be very easy to love you. And easier to call you my friend.”

We were introduced to many new faces in aCoMaF and the most enjoyable were the Inner Circle with a special shout out to the High Lord from the Summer Court. But honestly, the IC are actual squad/family goals. Morrigan, Mor, is as loyal as she is fierce. Amren, I don't know who you really are but your arrogance and sass call to my heart. Cassian, the jokester who can bring a smile to anyone's face. Last but never least, Azriel, you mysterious and slightly stalker ways are like an invisible string to my deepest desires. I cannot express how critical it is in a fantasy series to have complex and dimensional secondary characters that you feel drawn to.

“For him, I had done this-for him I'd gladly wrecked myself and my immortal soul. And now I had an eternity to live with it.”

Finally, I want to discuss the big bad wolf in the room...Tamlin. I understand why he is so hated but I don't hate Tamlin. To be candid, even in the my first read through of this series, I was never really drawn to Tamlin or sold on his and Feyre being endgame. Something just felt off. This book really explored and demonstrated why they aren't good together. But that doesn't mean Tamlin is the villain he is portrayed through the lenses of Feyre and Rhysand. Tamlin also left that mountain with trauma and fear . It is this fear that drove most of Tamlin's action, in particular how he treated Feyre. His fear led him to overcompensate in how he protected Feyre, his need for control after having none, and his ignorance in the trauma that both he and Feyre were drowning in. None of this excuses his behavior but it helps us understand his actions. I think Tamlin has some really hard lessons to learn but if I know SJM, I like to pretend I do , I think Tamlin isn't too far gone that he can't redeem himself.

“That I will bow before no one and nothing but my crown.”

I am going to wrap this up and just say that after reading this series more than a few times, each time feels like a new addition to the experience and I find myself like one of those tiktok's of the bookish girls trying to dive into the physical book because I would love for nothing more than to actually be part of this world.",5,https://www.amazon.com/gp/customer-reviews/R1FTCHSSQ7EZ15,Christina Marsh,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/943ac757-d5eb-4c7d-b07c-02d18f373325._CR0,26.0,281,281_SX48_.jpg",[],,"Reviewed in the United States on March 12, 2024",True,4 people found this helpful,B01DYO4MVG,,,
657,R2GA7HVHLNKVEX,Felt rushed a bit,"*A Court of Mist and Fury* is a whirlwind of emotions that left me feeling both captivated and conflicted. While I was eager to see how Feyre’s story would unfold after the gripping events of the first book, I found myself frustrated by the pacing and some character choices. The first half dragged a bit, with too much focus on Feyre's internal struggles and not enough action to keep me fully engaged.

However, once the story picked up, it became a rollercoaster of twists and turns that had me on the edge of my seat! The dynamic between Feyre and Rhysand is electric, and their banter adds a fun layer to the narrative. Yet, I couldn't help but feel that some character developments felt rushed or inconsistent, especially with Tamlin's drastic shift in personality.

Overall, while *A Court of Mist and Fury* has its flaws, it’s still an intriguing read packed with romance, magic, and a hint of danger. Just be prepared for some uneven pacing and character arcs that might leave you scratching your head!",4,https://www.amazon.com/gp/customer-reviews/R2GA7HVHLNKVEX,MMG,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a26bc9e1-23a5-425a-a999-a69a029d8540._CR0,0,500,500_SX48_.jpg",[],,"Reviewed in the United States on August 27, 2024",True,,B01DYO4MVG,,,
658,R1J2FIQL5KK68P,One of the best books to date!,"This has to go in my top 3 best books I’ve read in a long time. I am not an avid reader, and am very selective. If a book doesn’t hold my interest I put it down and never pick it up again.
This book covers a MOST important and ignored by modern Christian topic: daily obedience to Jesus and the way He wants you to live. He has changed symantics which really puts a better frame of reference on the subject; it is apprenticeship as a synonym for discipleship. The book is filled with quotes that are to the point and timely. I love the emphasis on historical Christians and their writings without it feeling like a dry history lesson.
Overall the book kept my attention to the end. I found it thought provoking and I found my self putting it down to ruminate for a few days until I was ready for the next nugget. It also is extremely helpful, with practical things you can do, giving suggestions. I felt like I was gleaning from centuries of Christian thinkers, philosophers, apologists, without have to actually read them!!! I was challenged and inspired to be a better apprentice of Jesus. It is one of the key aspects of Christianity we have lost in today’s society, and MUST get back to!
Like I said, one of the top 3-4 books!",5,https://www.amazon.com/gp/customer-reviews/R1J2FIQL5KK68P,Kindle Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 29, 2024",True,7 people found this helpful,0593193822,,,
659,R2M5SL8OP6CRGP,Wonderful book,Love this book! Well written and reaffirmed my faith,5,https://www.amazon.com/gp/customer-reviews/R2M5SL8OP6CRGP,jennifer Gillotti,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 31, 2024",True,,0593193822,,,
660,R39C9GJSRPW1KX,"Highly recommend, easy and encouraging to read yet deeply impactful","This will be one of my favorite books this year when I recap my reading year, and one I will want to read again. Comer has a way of challenging so gently and warmly that you are encouraged by the thought of changing your habits and not daunted by it. I especially appreciate how the latter quarter of the book gives practical application and examples, this is not one of those books with philosophical aspirations that leaves you wondering “but how would I ever actually do this?”, instead you are left with new ideas for how you really can make small changes with deep impact. Another aspect I loved was reading this book alongside my New Testament in a year, it brought out new perspectives in Jesus’ words when He declared “I am the Way”, and when he was calling the disciples (and us) to follow Him. This book helped bring that call into a relevant modern perspective while staying grounded in truth. It is in some ways a simple read but all the more impactful because of that. Obviously I highly recommend.",5,https://www.amazon.com/gp/customer-reviews/R39C9GJSRPW1KX,SarahBeth,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/719s7RJkMSL._SY88.jpg', 'https://m.media-amazon.com/images/I/71COpvl5RXL._SY88.jpg']",,"Reviewed in the United States on June 13, 2024",True,22 people found this helpful,0593193822,,,
661,R4WN7UQBDMV8K,great book,"I really enjoyed this book and it gives many practical ways to continue or start an apprenticeship with Jesus. Plus, a free course!  So good!",5,https://www.amazon.com/gp/customer-reviews/R4WN7UQBDMV8K,Christine ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/8733fb14-6e17-4ede-a1ac-116e0f43ec33._CR0,0,500,500_SX48_.jpg",[],,"Reviewed in the United States on August 28, 2024",True,,0593193822,,,
662,R2TMKB5JV4OYTT,great teaching,John Mark Comer does a great job of teaching discipleship and walking with Jesus. He is down to earth and transparent about his own life. The rule of life seems to be a good idea to me - looking at current habits and honing them to be directing us closer to God.,5,https://www.amazon.com/gp/customer-reviews/R2TMKB5JV4OYTT,Mary J. Miller,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 20, 2024",True,,0593193822,,,
663,R2NB6FM4Y5DDTV,Provides A Great Framework for Spiritual Disciplines,"Another great read from JMC! Bought this book for my husband because he’d mentioned wanting to read it several times before it was even released but I ended up reading it as well. Not quite as directly applicable as some of his other books, but provides a great framework for practices/spiritual disciplines to incorporate into our lives to follow Jesus more closely and written with so much grace and humility! He directly quotes another preacher, teacher, author, etc. A LOT throughout the book, which was not my cup of tea and made the writing a bit choppy in my opinion. BUT, overall worth the read and I’ve already identified areas of my life I can surrender more to the Lord and practices I can work on adding to my daily rhythms.",4,https://www.amazon.com/gp/customer-reviews/R2NB6FM4Y5DDTV,Chelsea McGlamery,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 16, 2024",True,One person found this helpful,0593193822,,,
664,R1VCW9CBGLYPEV,Very helpful,This is a great follow up to his last book the ruthless elimination of hurry. John does a great job talking about life in a way that isn’t fear driven. His tactic is that following Jesus requires us to make our lives simpler. Not adding things to do but simply asking ourselves what needs to be subtracted. I really liked this book. The chapters are “long” but his writing style makes it flow and there are a lot of sub headings/mini chapters within each chapter. A great read!,5,https://www.amazon.com/gp/customer-reviews/R1VCW9CBGLYPEV,Jake Saenz,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 28, 2024",True,2 people found this helpful,0593193822,,,
665,R3DTHVKSND4YN4,Great Book,This is a very good read and very helpful in helping one to develop their full potential. It details ways to focus on helping people live out the teachings of Jesus in everyday life. The program is designed to guide individuals and communities through spiritual practices that align with the life and teachings of Jesus.,5,https://www.amazon.com/gp/customer-reviews/R3DTHVKSND4YN4,Randy Mills,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/71PJPYQKKZL._SY88.jpg'],,"Reviewed in the United States on August 10, 2024",True,One person found this helpful,0593193822,,,
666,R2AHQ28MDCMK0L,Itinerary for Fruitful Apprenticeship,"This was a practical itinerary to becoming a true disciple of Jesus, how to be with Him, become like Him and do His deeds. This is desperately needed in a society that craves freedom and spontaneity. We do not like to admit we all have a Rule of Life. The question is does our Rule lead to life and satisfaction or perpetual yearning for more. Comer gives a hugely helpful answer to that question.",5,https://www.amazon.com/gp/customer-reviews/R2AHQ28MDCMK0L,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on September 1, 2024",True,,0593193822,,,
667,RCBK2J51C7LT8,Momentously divine simplicity,"Strip away two thousand years of the religion-ization and church-ification of Christianity and return to the beautiful expression of Jesus’ call to follow His Way. Not that religion and church are inherently bad, but when they become both the means and the end … what a meaningless end it is. John Mark, thank you for wearing the dust of your Rabbi well.",5,https://www.amazon.com/gp/customer-reviews/RCBK2J51C7LT8,Nathaniel Dean,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 25, 2024",True,,0593193822,,,
668,R2B3BYHQ18XLIR,Lord of the Flies Review,"William Goldberg’s novel Lord of Flies tells the story of a group of British boys who are involved in a plane crash and find themselves deserted on a stranded island during World War II.  The boys rejoice in their new-found freedom since no adults survived the crash; however, they soon realize that chaos is never a good thing. Without order or civility, the true colors of the boys begin to show, and they realize that social order is crucial to their survival.
 Needing a sense of structure, the boys elect one of the boys, Ralph, as the chief of the group.  Ralph then assigns roles and duties to each of the other boys to survive until they can be rescued.  This seems like a good solution to their problem until rumors begin that a monster is residing on the island with the boys.  The boys decide to give a sacrifice to the monster in the form of a bloody boar’s head, which in time decays becoming “Lord of the Flies.”  This unknown monster “fear” ultimately lives inside each of the boys causing it to consume every moment of the boys’ days and nights turning the boys against one another.  Their make-shift society quickly begins to unravel creating a conflict between the need for order and the savage nature of human beings.
 The novel delves deep into the four main characters showing how chaos can truly change a person and make one do things that he never imagined he could do.  The first character is Ralph, who is elected chief of the group.  Ralph is determined to maintain order within the group.  When the boys first arrive on the island, Ralph blows a conch shell like a make-shift horn signaling all the lost boys from the island to descend upon the group.  The second character is Piggy, who is smart and insightful.  Piggy becomes the most mature of the group; however, he is soon mocked by the other boys due to his physique.  Another character Jack is the hunter of the group and delights in hunting for wild pigs on the island.  Jack slowly develops a following of other boys who want to hunt, and this leads to a power struggle between Ralph’s followers and Jack’s group.  The last of the boys is Simon, the quiet type who likes to venture into the jungle to find solitude away from the others.  However, Simon’s solitude becomes his downfall when he starts to become crazy leading to the other boys killing Simon thinking he is the monster of their dreams.
 The climax of the novel begins after Piggy is killed, and Ralph, Jack, and one of the island’s lost boys named Roger set fire to the entire island.  Knowing he is the next to be killed by the group of savages, Ralph runs away and straight into the arms of a British naval officer signaling the end of the haunting journey for the remaining boys.  When the boys realize that they have been rescued, they burst into tears realizing what the evil that they have become.
 Human nature, the struggle between good and evil, and the ultimate darkness of man are central themes throughout the story detailing how even good people can be savage if it means survival.  The haunting story is a scary reminder that human depravity makes people do things unimaginable.  The struggle between savagery and civilization is something our own society has dealt with since the beginning of time.  The novel is a classic story that bleeds over into our world today and details how fear can be used as a weapon when needed to achieve a desired outcome.  Goldberg’s novel Lord of the Flies is dark and disturbing at times, but it opens the reader’s eyes to how human nature ultimately controls us all.",5,https://www.amazon.com/gp/customer-reviews/R2B3BYHQ18XLIR,Jackson Mayo,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on December 18, 2023",True,26 people found this helpful,0399501487,,,
669,RYJFQBYD8RQTA,Lord of the Flies 50th Anniversary Edition,"THIS EDITION:  ""Lord of the Flies"" 50th Anniversary Edition, by William Golding (winner of the 1983 Nobel Prize in Literature), boasts a beautiful hard-bound cover and includes an introduction from E.M. Forster, biographical and critical notes by E.L. Epstein, and illustrations from Ben Gibson.

Golding, William, 1911-1993--
-----Lord of the flies/William Golding--1st Perigee hardcover ed., 50th anniversary ed., p. cm. ""A Perigee book.""
ISBN:  978-0-399-52920-7

OVERVIEW:  Author William Golding's debut novel, ""Lord of the Flies,"" was first published in 1954.  It follows R.M. Ballantyne's ""The Coral Island"" and further delves into the fundamentals of human nature by depicting the `what-would-happen?' of a group of young boys who have become stranded on an island--one previously untainted by man.  One of the central themes of the novel concerns two opposing ideas about society, i.e.:  democracy versus autocracy.  Other phenomena explored exist as struggles over morality, rational thought, and individuality, contrasted by immorality, emotional thought, and group-think, respectively.  When I was young and first read this book, I was embarrassed to say it was among my top five favorite novels.  I thought that admitting how captivated I was by ""Lord of the Flies"" would make me sound sadistic; I didn't have a good explanation for what I liked about it.  As an adult, I've come to realize that what I appreciated so highly was this novel's impeccable use of allegories and seemingly innocuous symbolism.  Even today, this is a book that, in my opinion, tells a highly valuable story--not only for young adults, but old adults as well.

NOTABLE ACHIEVEMENTS:  Following its premiere printing, ""Lord of the Flies"" managed to sell a meager 3,000 copies.  Almost a decade later, the novel saw a resurrection and quickly gained notoriety in schools and on best-seller lists.

▪ 1963:  Film-adaptation by Peter Brook
▪ 1990:  Film-adaptation by Harry Hook
▪ 1990-1999:  American Library Association's ""100 Most Frequently Challenged Books""--#68
▪ 2003:  BBC's Survey ""The Big Read""--#70
▪ ----:  Modern Library's ""100 Best Novels:  Editor's List""--#41
▪ ----:  Modern Library's ""100 Best Novels:  Reader's List""--#25
▪ 2005:  TIME Magazine's ""100 Best English-Language Novels from 1923-2005.""

SUMMARY:  Amid a worldwide nuclear war, a British evacuation aircraft crashes into the Pacific Ocean; the only survivors are a group of like-aged school and choir boys between the ages (presumably) of six and twelve.  On the deserted and unspoiled island, two of the children, Ralph and Piggy, come upon a conch shell which, when blown, permits Ralph to gather the remainder of the marooned party to one central location.  When the strayed survivors see that it is Ralph who summoned them all together, they naturally cling to this occurrence as the first action which remotely resembles stability and, thus, leads to the group's naming of Ralph as their chief.  Ralph's only opposition comes from the choir group which prefers Jack Merridew as chief.  All of the boys, from both the school and choir groups, note the conch as the tool which has bestowed upon Ralph his rank; the conch quickly becomes a symbol of power for he who possesses it.

In his first order of business, Ralph declares two primary objectives:  (1.)  have fun, and  (2.)  alert passing ships to the boys' position by smoke signal.  In order to spread some of the responsibility, Ralph creates a `cabinet' of sorts; in this analogy:  Jack, who leads the choir group in search of food, is the secretary of war; Simon, who is responsible for overseeing the shelter provisions (and who takes to caring for the younger boys, aka. ""littleuns"") is the secretary of homeland security; and Piggy--and overweight, glasses-wearing, and continuously mocked outcast--becomes Ralph's confidant and right-hand-man.

Without any rules or repercussions for failing to keep order, the tribe deteriorates; most of the boys prefer to spend their time not on constructive measures, but rather on developing a new island religion which revolves around an imaginary beast.  Perhaps subconsciously, Jack seizes the widespread fear of the beast as an opportunity to gain followers; he makes a vow to slay the beast responsible for tormenting the islanders and, thus, free his people of their woes.  Ralph, who is more concerned with necessities for survival, loses ground to Jack, the usurper.  Because the ""society"" members in charge of maintaining the smoke signal have given into the blood-lust promised by the beast hunt, the entire island misses the chance to be rescued by a passing vessel.

Despite the recent deterioration of the chain-of-command (and Ralph's constant deflection of personal insecurities onto Piggy), Piggy convinces Ralph that he must retain leadership for the good of the tribe.  In the middle of the night, Sam and Eric--a set of twins now tasked to feed the smoke signal--mistake the body of a downed fighter pilot for the beast, leading them to abandon their post in order to recoup with the others.  The new confirmation of the beast's existence causes a complete dissolution of Ralph's position as chief; Jack forms his own tribe and celebrates by sacrificing a boar and leaving the head as offering to the beast.

In the wake of the turmoil, Simon wanders off by himself and comes across the boar-head-offering.  The decomposing head is now swarmed with flies.  [It is not entirely clear, but likely that Simon experiences a seizure while looking upon the ""Lord of the Flies.""]  He hallucinates that the fly-covered head is alive, smiling, and speaking to him; it tells him that the ""beast"" is nothing more than a manifestation of the evil inside them all.  Simon goes on to investigate the downed parachutist mistaken by Sam and Eric for the beast; even though Simon knows his discovery of the truth about the beast will mean trouble for him, he hurries back to the feast to alert them all of their foolishness and, hopefully, shed proper light on the situation.

Dark and in the middle of ritual feast and dance, the savagery of Jack's tribe becomes evident as the boys willingly mistake Simon for the beast and kill him.  For Ralph, Piggy, Sam, and Eric, the realization that they have murdered a friend--one who wanted only to show them ""the way""--brings them to their senses; they sever ties with Jack's tribe.  Since Piggy's glasses are the only means the boys have of sparking fire, Jack feels that their absence from his camp on Castle Rock (a mountainous area of the island) poses a threat to his command; under cover of darkness, Jack and his followers steal the spectacles.

Piggy, perhaps the only `adult-like' character, believes what Jack really wants is the conch because, to Piggy, a tool which provides means of gathering everyone together is far more important that one which only serves to burn.  Angered by Jack's immaturity, Ralph, Piggy (carrying the conch), Sam, and Eric journey to Castle Rock to retrieve Piggy's glasses.  Not willing to be challenged, Jack orders Sam and Eric to be taken hostage and tortured.  Roger, Jack's henchman, thrives in the society which allows him to act unbounded; he kills Piggy by smashing him with a boulder, destroying the conch--the last symbol of civility--in the process.  Ralph barely escapes the slaughter, but is soon hunted by Jack and his tribe.  In an attempt to `smoke him out,' Jack and his followers set fire to the island.  As Ralph begins to consider his eminent death, readers can't help but be reminded of an earlier point in the book when Simon calmly, and almost prophetically, spoke to Ralph ""You'll get back to where you came from.... I just think you'll get back all right (p.154).""

The once pure island has now become an inferno; the billows of smoke have managed to signal a passing naval vessel just in the nick of time, as Jack's tribe is hot on Ralph's tail.  Ralph--tired, frightened, beaten, and hopeless--encounters the naval officer who has come to his rescue.  At the sight of the adult's presence, Ralph is finally relieved of his `responsibility to humanity;' Jack and his tribe are paralyzed as if they had been playing characters in some other-worldly video game, with the officer representing `Game Over.'  A sense of shame hits each of the boys when the officer suggests that, being British, the boys should have known how to conduct a proper society... ""Ralph looked at him dumbly.  For a moment he had a fleeting picture of the strange glamour that had once invested the beaches.  But the island was scorched up like dead wood--Simon was dead.... Ralph wept for the end of innocence, the darkness of man's heart, and the fall through the air of the true, wise friend called Piggy (p.286).""",5,https://www.amazon.com/gp/customer-reviews/RYJFQBYD8RQTA,JWolf,"https://images-na.ssl-images-amazon.com/images/I/51Qu8rRVGnL._CR0,0,495,495_SX48_.jpg",[],,"Reviewed in the United States on October 28, 2013",True,32 people found this helpful,0399501487,,,
670,R1K5XHBKU1BM0R,"Great Book, (Spoilers! I wrote a whole review).","SPOILERS! Lord of the Flies is a fairly interesting and fast-paced book. It sets a great example of how easy it is for a sophisticated society to become a collection of savage animals and leaves the reader with a lot to think about.
 First, the characters Ralph, Jack, Piggy, and Simon are introduced and become some of the most important symbols in the book. The characters are all unique and have different effects on each other throughout the plot. Ralph can be counted as the protagonist in this book and is a fair-haired chef representing civility. Jack is a power-hungry antagonist who symbolizes anarchy. Piggy is fat, has asthma, and acts as a scapegoat, but is smarter than anyone else; he symbolizes intelligence. Simon is a boy who volunteers to the point that it gets him killed, he is a symbol of human goodness. These characters become great contributors to the plot and theme.
 Speaking of the plot and theme, William Golding did an excellent job of reminding people how easily human nature can put society in danger of collapsing. It begins with the male middle school group stranded on an island with no adult supervision, it’s a thing to celebrate at first, but the group under Ralph’s attempts to raise a functioning society becomes more defiant of logic. Made-up creatures from nightmares and increasing arguments led to a downfall in the productivity and unity of the group. They then stop listening to Ralph entirely because they are deprived of fun feelings under Ralph’s logical perspective of island survival. Jack believes that they should have fun hunting pigs and chanting in circles until the day they die, with no hope of rescue in sight. The kids, being the middle school group they are, answer to Jack, except for the smart Piggy and twins Sam and Eric, who are captured or killed even by the other tribe. Simon was one of the few who did his best work under Ralph, even to where his work beat him down. Simon is killed around this time by the group, as they thought he was the fake beast they feared, even when he worked for the good of the group until he died. Ralph is left to survive with the savage group hunting him for the rest of the book until the island is set on fire, catching the attention of a ship that rescues them. When they meet the officer who descended to see what was going on, he asks if they are playing at war, and they agree, even with the mentioned two deaths from this savagery. It becomes clear that the members of a functioning society are ignorant of how easily life becomes a fight for survival when all else is lost.
 A good theme for the book goes something like the following sentence. Society’s flaws come from the flaws of human nature. This book shows that the human’s nature is to have fun, be lazy, and do what it wants. Society only functions when people mature. Maturing means doing stuff that you don’t want, helping others, and being aware of your mistakes. The middle schoolers in Golding’s book are not mature enough, except for Simon, Ralph, Piggy, and the twins Sam and Eric. They do their part in society but are crushed by the overbearing weight of the savages who let human nature control their every move. These savages blamed others for their mistakes, which led to increasing arguments and aggression towards others. These savages let laziness get the best of their civility, and the group suffered because of it. Other examples clearly show this message as well. In the grand scheme of things, this book is extremely cool and I would recommend it to anyone who wants more than a bad summary of it from me, and anyone who hasn’t read it at all. Just don’t tell them all the spoilers.",4,https://www.amazon.com/gp/customer-reviews/R1K5XHBKU1BM0R,Beth williamson,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on December 14, 2023",True,3 people found this helpful,0399501487,,,
